Run,Center_ID,Group,BioProject,Method,library_strategy,library_source,instrument,LibraryLayout,total_reads,percent_aligned,coverage,breadth,sample_accession,experiment_desc,collection_date,isolation_source,release_date,Sufficient_cov
SRR11397414,Paragon_CA,Paragon Genomics,PRJNA614546,Mixed,AMPLICON,VIRAL RNA,Illumina iSeq 100,PAIRED,900360,92.28,6187.078319901013,0.15145637561448685,SRS6360912,Sample 4,Mar-2020,Plasmid,1585350618.435233,False
SRR11397415,Paragon_CA,Paragon Genomics,PRJNA614546,Mixed,AMPLICON,VIRAL RNA,Illumina iSeq 100,PAIRED,18392,28.47,44.79283015082099,0.13991907166505033,SRS6360911,Sample 3,Mar-2020,Plasmid,1585350602.5473666,False
SRR11397416,Paragon_CA,Paragon Genomics,PRJNA614546,Mixed,AMPLICON,VIRAL RNA,Illumina iSeq 100,PAIRED,222876,94.94,1710.633113734408,0.1434973079624118,SRS6360910,Sample 2,Mar-2020,Plasmid,1585350608.8593137,False
SRR11397417,Paragon_CA,Paragon Genomics,PRJNA614546,Mixed,AMPLICON,VIRAL RNA,Illumina iSeq 100,PAIRED,193681,91.32,1430.961241347022,0.1541651339330502,SRS6360909,Sample 1,Mar-2020,Plasmid,1585350608.3073182,False
SRR11393704,UMIGS_MA,University of Maryland Institute for Genome Sciences (UMIGS),PRJNA231221,RNA-seq,WGS,VIRAL RNA,Illumina MiSeq,PAIRED,7163692,45.53,30227.073236798984,0.9998327926963848,SRS6357438,Other Sequencing of Severe acute respiratory syndrome coronavirus 2,2020-01-19,oropharyngeal swab,1585350918.1127336,True
SRR11314339,Scripps_CA,The Scripps Research Institute,PRJNA612578,PCR_ARCTIC,RNA-Seq,VIRAL RNA,Illumina MiSeq,PAIRED,516284,61.1,1795.6437146774572,0.9983279269638498,SRS6325118,RNA-seq of COVID-19 positive human  from San Diego county,2020-03-11,missing,1585419672.6070905,True
SRR11177792,UTP_Nepal,"Universidad Tecnologica de Pereira, Nepal",PRJNA608651,PCR_CUSTOM,RNA-Seq,GENOMIC,Illumina MiSeq,PAIRED,5246584,99.51,51015.22285389426,0.9980603952780658,SRS6213494,RNA-Seq of Severe acute respiratory syndrome coronavirus 2: adult male throat swab,13-Jan-2020,Oro-pharyngeal swab,1584476025.200098,True
SRR11140750,UW_WI,University of Wisconsin - Madison,PRJNA607948,RNA-seq,WGS,METAGENOMIC,Illumina MiSeq,PAIRED,17208,84.01,124.30568839246898,0.9973581246028826,SRS6189914,SARS-CoV-2 swab_illumina,2020-02-14,swab,1584469979.014926,True
SRR11092056,Wuhan_China,"Wuhan Institute of Virology, Chinese Academy of Sciences",PRJNA605983,RNA-seq,RNA-Seq,METAGENOMIC,Illumina MiSeq,PAIRED,5239723,0.0,0.5128916831087182,0.39644851687121696,SRS6151294,RNA-Seq of Homo sapiens: bronchoalveolar lavage fluid,30-Dec-2019,bronchoalveolar lavage fluid,1584486102.5281205,False
SRR11092057,Wuhan_China,"Wuhan Institute of Virology, Chinese Academy of Sciences",PRJNA605983,RNA-seq,RNA-Seq,METAGENOMIC,Illumina MiSeq,PAIRED,5184909,0.03,11.901682105474368,0.9975587733672208,SRS6151292,RNA-Seq of Homo sapiens: bronchoalveolar lavage fluid,30-Dec-2019,bronchoalveolar lavage fluid,1584480160.250459,False
SRR11092058,Wuhan_China,"Wuhan Institute of Virology, Chinese Academy of Sciences",PRJNA605983,RNA-seq,RNA-Seq,METAGENOMIC,Illumina MiSeq,PAIRED,8267029,0.0,1.4127679497040433,0.7145102498077116,SRS6151291,RNA-Seq of Homo sapiens: bronchoalveolar lavage fluid,30-Dec-2019,bronchoalveolar lavage fluid,1584477168.838616,False
SRR11092059,Wuhan_China,"Wuhan Institute of Virology, Chinese Academy of Sciences",PRJNA605983,RNA-seq,RNA-Seq,METAGENOMIC,Illumina HiSeq 3000,PAIRED,38464188,0.01,17.779754539678297,0.9978597465137278,SRS6151290,RNA-Seq of Homo sapiens: bronchoalveolar lavage fluid,30-Dec-2019,bronchoalveolar lavage fluid,1584487074.8033435,False
SRR11092060,Wuhan_China,"Wuhan Institute of Virology, Chinese Academy of Sciences",PRJNA605983,RNA-seq,RNA-Seq,METAGENOMIC,Illumina HiSeq 3000,PAIRED,29675834,0.0,8.563187640036118,0.9720429388355684,SRS6151294,RNA-Seq of Homo sapiens: bronchoalveolar lavage fluid,30-Dec-2019,bronchoalveolar lavage fluid,1584485705.868304,False
SRR11092061,Wuhan_China,"Wuhan Institute of Virology, Chinese Academy of Sciences",PRJNA605983,RNA-seq,RNA-Seq,METAGENOMIC,Illumina HiSeq 3000,PAIRED,9158656,0.0,1.015316189011136,0.5745242952212153,SRS6151293,RNA-Seq of Homo sapiens: bronchoalveolar lavage fluid,30-Dec-2019,bronchoalveolar lavage fluid,1584484023.4269438,False
SRR11092062,Wuhan_China,"Wuhan Institute of Virology, Chinese Academy of Sciences",PRJNA605983,RNA-seq,RNA-Seq,METAGENOMIC,Illumina HiSeq 1000,PAIRED,61304030,0.03,110.23806975888706,0.9985285757281878,SRS6151292,RNA-Seq of Homo sapiens: bronchoalveolar lavage fluid,30-Dec-2019,bronchoalveolar lavage fluid,1584482800.0936854,True
SRR11092063,Wuhan_China,"Wuhan Institute of Virology, Chinese Academy of Sciences",PRJNA605983,RNA-seq,RNA-Seq,METAGENOMIC,Illumina HiSeq 3000,PAIRED,67083195,0.0,8.884526636123466,0.9361268100190616,SRS6151291,RNA-Seq of Homo sapiens: bronchoalveolar lavage fluid,30-Dec-2019,bronchoalveolar lavage fluid,1584572289.7405317,False
SRR11092064,Wuhan_China,"Wuhan Institute of Virology, Chinese Academy of Sciences",PRJNA605983,RNA-seq,RNA-Seq,METAGENOMIC,Illumina MiSeq,PAIRED,3566583,0.01,2.608433936394342,0.83971507875464,SRS6151290,RNA-Seq of Homo sapiens: bronchoalveolar lavage fluid,30-Dec-2019,bronchoalveolar lavage fluid,1584487433.9557183,False
SRR11059940,Beijing_China,"Beijing Institute of Genomics, Chinese Academy of Sciences",PRJNA605907,RNA-seq,RNA-Seq,METATRANSCRIPTOMIC,Illumina HiSeq 2500,PAIRED,2947,81.12,13.941243353509682,0.9845166036852492,SRS6129666,2019 novel coronavirus RNA-seq sequences mapped to reference genome MN908947.3,2019-12-30,bronchoalveolar lavage fluid(BALF),1584488232.963251,False
SRR11059941,Beijing_China,"Beijing Institute of Genomics, Chinese Academy of Sciences",PRJNA605907,RNA-seq,RNA-Seq,METATRANSCRIPTOMIC,Illumina HiSeq 2500,PAIRED,662,24.85,0.8822526167943016,0.49563588937564795,SRS6129665,2019 novel coronavirus RNA-seq sequences mapped to reference genome MN908947.3,2020-01-01,bronchoalveolar lavage fluid(BALF),1584488224.1793365,False
SRR11059942,Beijing_China,"Beijing Institute of Genomics, Chinese Academy of Sciences",PRJNA605907,RNA-seq,RNA-Seq,METATRANSCRIPTOMIC,Illumina HiSeq 2500,PAIRED,69217,75.91,275.42785004849014,0.8672039594689496,SRS6129664,2019 novel coronavirus RNA-seq sequences mapped to reference genome MN908947.3,2019-12-30,bronchoalveolar lavage fluid(BALF),1584488222.8873491,False
SRR11059943,Beijing_China,"Beijing Institute of Genomics, Chinese Academy of Sciences",PRJNA605907,RNA-seq,RNA-Seq,METATRANSCRIPTOMIC,Illumina HiSeq 2500,PAIRED,7866,49.36,16.006420760458816,0.2990669832458282,SRS6129663,2019 novel coronavirus RNA-seq sequences mapped to reference genome MN908947.3,2019-12-30,bronchoalveolar lavage fluid(BALF),1584487641.6253247,False
SRR11059944,Beijing_China,"Beijing Institute of Genomics, Chinese Academy of Sciences",PRJNA605907,RNA-seq,RNA-Seq,METATRANSCRIPTOMIC,Illumina HiSeq 2500,PAIRED,449654,92.44,2033.2517473163227,0.999966558539277,SRS6129662,2019 novel coronavirus RNA-seq sequences mapped to reference genome MN908947.3,2020-01-01,bronchoalveolar lavage fluid(BALF),1584487587.3179317,True
SRR11059945,Beijing_China,"Beijing Institute of Genomics, Chinese Academy of Sciences",PRJNA605907,RNA-seq,RNA-Seq,METATRANSCRIPTOMIC,Illumina HiSeq 2500,PAIRED,75736,67.51,234.81904825602783,0.8935892719794001,SRS6129661,2019 novel coronavirus RNA-seq sequences mapped to reference genome MN908947.3,2019-12-30,bronchoalveolar lavage fluid(BALF),1584487578.7460287,False
SRR11059946,Beijing_China,"Beijing Institute of Genomics, Chinese Academy of Sciences",PRJNA605907,RNA-seq,RNA-Seq,METATRANSCRIPTOMIC,Illumina HiSeq 2500,PAIRED,2581610,86.73,11047.6918703809,1.0,SRS6129660,2019 novel coronavirus RNA-seq sequences mapped to reference genome MN908947.3,2019-12-30,bronchoalveolar lavage fluid(BALF),1584487574.926072,True
SRR11059947,Beijing_China,"Beijing Institute of Genomics, Chinese Academy of Sciences",PRJNA605907,RNA-seq,RNA-Seq,METATRANSCRIPTOMIC,Illumina HiSeq 2500,PAIRED,29362226,93.14,,,SRS6129659,2019 novel coronavirus RNA-seq sequences mapped to reference genome MN908947.3,2019-12-30,bronchoalveolar lavage fluid(BALF),1584487559.3742487,False
